,ATMP_In_F,ATMP_In_P,ATMP_In_T,BFW_F,BFW_P,BFW_T,ECON_OUT_F,ECON_OUT_P,ECON_OUT_T,FG_2_AIRPH_Fm,FG_2_AIRPH_P,FG_2_AIRPH_T,FG_2_ECON_Fm,FG_2_ECON_P,FG_2_ECON_T,FG_2_FSH_Fm,FG_2_FSH_P,FG_2_FSH_T,FG_2_PrSH_Fm,FG_2_PrSH_P,FG_2_PrSH_T,FG_2_RH_Fm,FG_2_RH_P,FG_2_RH_T,FG_PrSH_2_Mix_Fm,FG_PrSH_2_Mix_P,FG_PrSH_2_Mix_T,FG_RH_2_Mix_Fm,FG_RH_2_Mix_P,FG_RH_2_Mix_T,FSH_In_F,FSH_In_P,FSH_In_T,H0001,P0001,POWER_GROSS,PlatenSH_IN_F,PlatenSH_IN_P,PlatenSH_IN_T,PrSH_IN_F,PrSH_IN_P,PrSH_IN_T,RHT_COLD_F,RHT_COLD_P,RHT_COLD_T,RHT_HOT_F,RHT_HOT_P,RHT_HOT_T,V0001,V0002,V0003,V0004,MS_F,MS_P,MS_T
240,19545.28727,19036017.38,849.8141422,17686.12961,19756264.29,472.4760747,17542.21406,19231171.76,558.258899,460.0658081,99062.78804,502.6046987,459.7506281,99399.61953,751.7247932,461.6727126,100154.7993,1304.885719,68.69740538,100025.3552,1125.426973,385.2757575,100061.5008,1125.960456,71.66632765,101118.6628,1032.545739,384.5567341,100369.008,694.0390895,19128.00627,19168354.47,746.380904,1663.702316,19043382.45,468275890.9,19523.41744,19169204.05,1041.715933,19150.81098,19232133.29,1022.306805,14532.72783,3048470.561,582.5765618,15385.7012,2718133.047,903.0051535,0.899862715,0.899864263,0.900600893,0.899509332,19150.81098,19043382.45,868
241,16480.20601,19036537.67,850.306166,17036.34355,19755331.36,481.2817139,18202.70654,19230776.94,554.1725939,455.9072073,99687.7163,514.1486185,453.5805306,99564.31037,752.4249104,463.7876281,100325.7884,1298.705521,70.67655742,100841.3392,1118.689662,380.8604839,100441.2181,1126.163575,67.68488347,99969.68169,1018.956216,379.8132911,100512.0315,694.1276761,18808.0401,19166463.95,743.9595963,1550.840705,19035127.55,468260340.1,18689.46311,19167762.93,1036.253762,16615.64592,19231977.78,1022.265196,17332.7616,3045035.916,580.7680833,15028.12429,2716436.477,905.3832455,0.901305078,0.900259114,0.898728313,0.900160425,16615.64592,19035127.55,860
242,19135.05128,19037578.26,859.8323288,18292.64615,19757601.84,480.1019822,18325.34414,19232353.33,554.24085,456.7464817,99610.17594,496.0978042,463.4166029,100512.1193,748.452027,449.1939438,99873.09779,1298.760803,75.76925886,100630.7846,1118.938441,385.3328994,99769.62302,1120.02079,62.66232419,100652.1318,1025.997122,401.6936515,99898.38476,696.2797845,18478.09231,19167743.73,745.0779655,1601.909962,19036713.82,468256358.2,19280.76318,19167225.37,1032.761539,16643.99349,19231897.1,1028.985227,16161.9734,3046647.693,575.0254791,15251.35058,2715914.592,900.3294222,0.899283515,0.899351879,0.898965297,0.900687459,16643.99349,19036713.82,855
243,19911.80835,19036179.87,850.6674001,17814.88141,19756736.21,478.2881234,18487.56483,19232275.25,568.6688505,449.5542208,100114.3311,497.4809623,465.9571652,100466.0304,751.6849894,454.3917557,99779.82487,1299.323543,80.94876883,99601.35937,1117.066739,396.3755909,100405.1843,1118.169479,69.28542848,100961.4301,1025.056443,381.8749682,99611.09151,708.9213473,17899.41925,19169020.66,744.7999851,1560.859671,19040148.64,468253868.2,18421.22673,19168975.58,1037.61443,19706.7412,19229375.11,1023.675851,16130.51033,3046958.65,578.3511673,15483.59573,2717116.862,910.8514319,0.899335978,0.901239824,0.900079032,0.898791068,19706.7412,19040148.64,860
244,18816.23296,19037201.5,847.9731941,19415.09275,19754333.98,472.9159217,18607.7158,19231855.67,561.1921433,448.3496654,101118.9675,504.3506528,455.5552546,99500.26988,750.5004784,459.9398114,100133.3067,1299.655233,64.23189228,99358.35824,1124.516281,396.4109805,99738.79865,1126.079941,69.42376928,100978.2163,1024.998273,392.9861239,100642.7993,698.1816533,18757.71217,19168694.72,745.9687051,1816.34774,19032827.18,468255608,17671.89423,19167222.77,1035.048301,17651.44894,19232834.73,1029.000595,15382.16112,3048471.379,584.1524333,15944.45796,2716383.618,901.0411734,0.899967224,0.898448281,0.900129383,0.900469855,17651.44894,19032827.18,865
245,18257.1978,19037368.33,838.7322593,17312.99671,19754674.66,475.6748721,17101.84596,19231555.14,560.9294893,454.993445,99776.34344,486.9518255,446.745703,99822.29959,749.4849595,467.6032965,100494.6849,1306.59872,68.59374161,100319.9975,1125.47508,384.8533107,100516.5849,1132.412092,71.90947189,99597.74291,1022.841821,394.6003192,100167.6095,700.6351794,18792.3611,19167053.99,740.4321849,1647.419549,19036042.28,468244855.8,19111.82961,19167273.51,1031.462193,20087.58054,19232921.97,1019.634154,15238.37569,3045411.673,577.1849648,16018.25334,2718665.828,900.2538442,0.899786298,0.899318996,0.900920666,0.900191742,20087.58054,19036042.28,868
246,18431.55506,19037549.68,848.203489,17850.37916,19755472.69,473.3056727,20007.96176,19231263.22,564.3145898,453.68071,100355.5325,501.0049887,457.6094601,100402.4559,745.9845377,459.5997602,100810.0298,1302.994782,72.79242121,100319.0144,1124.378379,394.7871421,100520.5365,1129.890246,69.80843774,99916.88613,1021.705726,391.8706278,100456.1108,701.1179925,18175.07213,19167988.45,749.4458061,1718.80716,19037368.36,468256160.6,17496.12346,19167384.94,1036.753135,19448.69325,19232861.72,1027.754434,16916.29545,3048679.012,576.9640986,16999.49642,2715307.224,894.9152651,0.900910323,0.901724006,0.900124999,0.901295464,19448.69325,19037368.36,860
247,18826.24391,19037031.23,846.0707728,19005.69084,19754388.09,474.6810308,18550.66861,19231797.08,563.1230304,457.2225345,99284.65128,495.0298076,456.9350495,100264.04,746.072936,464.4660018,99773.31846,1303.580073,66.52041369,100789.0549,1129.794274,385.0532964,99471.6255,1121.186324,65.87230425,99916.6697,1030.655534,393.0483643,100316.3312,700.9506827,16611.03041,19168869.55,748.3245333,1522.226545,19037787.64,468246528.6,19395.47566,19167043.21,1028.521649,17136.91932,19231769.94,1028.941881,15562.95551,3048380.223,571.3098851,14394.44864,2718256.237,903.055355,0.899255661,0.899003332,0.89914885,0.899691834,17136.91932,19037787.64,855
248,19058.5203,19036904.47,844.9470062,16594.80262,19757489.2,476.9617587,19277.11465,19233552.45,568.0125701,462.2760266,99771.45679,508.5753527,454.1297093,99791.5846,751.2703691,457.9898204,100496.6067,1292.665488,64.11914411,100154.5977,1127.069663,393.353329,100325.3139,1122.225172,63.21262544,100468.6489,1034.915529,388.5843899,99624.63065,695.4177257,18221.07305,19167549.43,739.1314056,1603.711443,19034260.22,468247234.9,17727.62202,19167405.26,1041.227318,17989.8829,19233222.38,1022.92062,15455.88589,3049711.76,578.3930864,15262.17509,2716170.95,896.1992722,0.899770867,0.89929086,0.899596256,0.899707068,17989.8829,19034260.22,860
249,16520.25063,19037317.57,850.1960668,17952.82802,19756588.3,467.7047906,19034.51955,19232874.44,568.5738735,461.4654075,99622.20609,495.478017,443.4229223,99338.86323,734.9161627,457.4698295,100354.9572,1310.97565,69.69120039,100378.2039,1120.707212,398.1138832,99896.14286,1132.241663,75.83203665,100321.54,1031.84635,381.9510511,99570.98547,694.6812014,19483.9973,19167364.6,743.2907247,1671.669875,19038738.2,468272765.7,18026.46955,19167014.17,1038.779658,18792.31867,19232885.43,1030.441543,13710.33221,3049968.9,579.3309768,14110.18506,2717050.654,903.0285814,0.900602295,0.900408427,0.901116254,0.901034056,18792.31867,19038738.2,865
250,17191.96282,18845792.67,848.1986631,18986.25081,19559968.08,466.0252078,18245.96131,19039984.53,568.9753071,465.2378608,99581.95906,499.3793501,459.9042876,99678.77732,747.6958412,455.3658659,101214.0625,1303.449359,64.37675726,100839.0736,1128.199474,381.247053,100574.0492,1115.787681,71.81343593,100231.2791,1043.877506,396.3239144,99796.86897,698.4706625,19383.72059,18976561.5,747.5387089,1680.912199,18848544.04,464477992.9,17354.23556,18975647.23,1051.069138,17379.09958,19038587.72,1038.072798,16288.12413,3017803.051,581.1155691,13946.2299,2689259.214,899.651791,0.899425184,0.899640708,0.899839401,0.898152514,17379.09958,18848544.04,868
251,18308.10333,18846864.11,845.1216646,20030.40496,19561305.73,476.3161331,18590.57457,19040535.68,562.6451753,460.52538,99957.95021,498.9353936,451.4506078,99601.66909,749.0421192,469.1128264,100119.3737,1302.337452,73.89430995,100119.2008,1124.849435,393.9105805,100815.3733,1123.803037,60.79785271,99854.46844,1043.560139,387.5333293,99937.71569,700.4748048,19805.87714,18975848.17,741.5718162,1717.696045,18846974.09,464502533.1,18501.89024,18974654.84,1045.66676,17842.00729,19039819.48,1039.831501,15638.97459,3018211.988,578.7784593,14512.95127,2690534.322,890.1941032,0.899159073,0.90069023,0.89878637,0.900145634,17842.00729,18846974.09,860
252,18431.68443,18848624.18,842.5574019,16390.17411,19559695.5,479.2123221,17169.82323,19038901.38,553.6145497,467.9060787,100299.8956,492.0299672,452.1887716,101355.1866,748.5823646,466.8336909,99894.06193,1304.797714,63.1781511,101642.9175,1133.404213,388.0367217,99322.36105,1124.10409,66.8316332,100568.5848,1040.445784,386.8059264,100069.5162,694.0516766,18881.48482,18975992.02,738.5236444,1706.604029,18845812.88,464484804.8,18308.0953,18977249.89,1050.659238,17890.33423,19039856.53,1049.011343,17461.01437,3017798.28,578.6966699,14982.53851,2689869.885,904.5361068,0.901296496,0.898677605,0.899917903,0.900537402,17890.33423,18845812.88,855
253,16561.58712,18845915.96,846.5013005,17340.63974,19561235.5,479.754171,18998.30395,19041384.36,562.0507135,458.4524966,99919.76957,502.4692306,453.7815382,99149.90419,750.9749812,455.4736753,100114.8495,1303.023292,67.26126531,99985.14345,1124.452622,387.7031082,100712.1203,1127.605546,69.58401394,100283.1382,1041.989765,395.6522299,98900.75837,696.6057836,18482.30287,18975969.95,737.6834602,1749.20941,18847420.48,464485376.3,18993.14271,18977078.99,1045.253548,19038.77101,19042887.83,1041.185662,16639.27535,3017604.293,586.080348,16161.85592,2690273.701,902.9502352,0.898329194,0.899206461,0.899287414,0.902254597,19038.77101,18847420.48,860
254,18277.88618,18847520.9,849.8442513,20248.38149,19560703.83,474.3877088,21624.28156,19038977.26,559.7404223,455.7952335,101073.0404,503.0265415,460.3491463,100225.8639,746.8282067,461.0456605,100218.8953,1297.584464,64.5998398,99852.48874,1125.898258,387.0146015,100425.1715,1129.111964,75.40024039,101066.0453,1046.083554,384.4643728,100043.4639,690.8715296,17381.03317,18975697.63,741.7584357,1791.736284,18847091.37,464514124.1,18520.90801,18976788.52,1049.468664,18827.84438,19039411.16,1038.121006,15884.09317,3019079.392,575.2190768,15860.85669,2689509.291,909.9623239,0.89985084,0.900793427,0.90086379,0.900314872,18827.84438,18847091.37,865
255,18748.48123,18847298.73,844.3460676,20008.59065,19561337.04,469.7388452,17273.25957,19041088.19,564.423172,453.5596284,99970.16771,507.4021785,461.5966292,100612.9469,755.1286261,449.8215566,101103.4191,1294.222508,70.8486281,100485.4652,1124.239462,381.5794467,100265.9703,1131.849572,64.28289216,99826.2441,1048.704083,384.978944,100173.192,699.8018953,18817.25581,18975322.8,745.1906838,1695.682365,18847005.32,464501841.9,15741.46723,18976006.28,1059.526623,17734.32073,19040910.22,1037.112337,16054.91748,3017742.743,586.866172,14833.86672,2688868.244,899.625133,0.901217562,0.899438823,0.90081741,0.900308925,17734.32073,18847005.32,868
256,19072.60028,18845726.2,846.1783393,18797.41563,19561017.67,474.7134197,18903.4375,19040483.32,562.34579,453.5974943,100390.8736,490.8283783,457.9156588,100454.2013,745.0004431,466.0379205,99870.96035,1307.903799,72.94238578,100595.8286,1118.985659,389.624315,99451.53619,1126.172842,68.05178509,100162.5614,1041.744482,391.3571519,100130.3959,693.1356689,18883.3009,18978517.23,744.0473453,1794.097214,18848228.31,464481396.9,17973.75254,18975334.87,1046.792635,19121.39737,19040104.83,1035.521624,16167.91118,3017602.203,577.7522108,16404.08657,2690654.814,901.6792415,0.901060578,0.901643658,0.901065115,0.900112799,19121.39737,18848228.31,860
257,18143.15096,18845317.58,849.6004286,17858.4294,19561432.8,474.2739228,17119.93558,19040766.14,568.9086371,457.9587243,100308.8879,500.662002,463.4901871,99926.19185,756.1330633,461.0317016,100576.561,1301.755995,71.95578098,100902.3578,1121.072353,395.618366,100442.8612,1122.615089,71.55233543,99969.32231,1039.093221,381.9781102,99556.09729,698.10025,17286.94834,18975891.52,737.9015379,1624.69981,18846233.03,464493457.1,17810.64745,18975489.98,1045.678683,18339.87654,19039463.3,1039.713664,13878.6999,3016909.017,573.8703151,16313.66538,2692103.31,895.6651684,0.899672803,0.901151289,0.899966978,0.901450486,18339.87654,18846233.03,855
258,17911.19094,18846309.86,845.5235426,19881.59303,19560629.74,473.5132233,18433.04409,19039477.79,565.1656144,451.8350794,99627.44653,496.6397283,453.9556825,100402.473,753.4894348,460.9853728,100366.0684,1295.220948,76.43930762,100097.6125,1121.608251,389.0545489,99384.2141,1112.515904,79.43763418,99427.95223,1040.362735,383.5371399,100332.2629,696.6939595,17669.76681,18977662.56,739.6495984,1737.726338,18843945.53,464489981.3,17968.9499,18975820.38,1053.904545,18738.84286,19038746.97,1041.609395,16365.3229,3018740.883,577.4384181,14795.91152,2689082.509,907.4690641,0.900225874,0.900099635,0.900424442,0.899412271,18738.84286,18843945.53,860
259,17010.27526,18845254.68,849.3640338,18242.38206,19560034.49,469.1182024,20217.59435,19040844.93,569.4180735,453.2672994,100595.7613,506.3054984,462.8611574,99165.09567,746.2849527,463.4487272,100340.7193,1301.542274,72.4285048,100790.1624,1120.955123,392.5274398,100405.6167,1126.354482,83.98951607,99923.33852,1041.647234,382.2682898,99314.86411,700.5571104,18872.34629,18975017.07,743.5666362,1613.897194,18848775.53,464503997.8,20181.26209,18977278.36,1047.022521,17261.68299,19041107.27,1046.728411,15196.09434,3018732.369,581.0407655,15405.73425,2690569.329,906.0652341,0.900581371,0.900835704,0.899847472,0.899748551,17261.68299,18848775.53,865
260,17174.30727,18657719.28,861.4294541,17590.58297,19367261.33,471.5725732,17529.88183,18851062.58,558.4737504,455.551929,100114.3841,498.5808465,463.2360965,99935.06813,750.5992287,460.3293618,99893.59301,1299.404948,67.84077204,99856.74398,1119.11939,378.2015699,99846.36342,1117.5624,75.45225914,99476.41701,1051.874751,384.1363777,99554.21227,699.800565,17563.16796,18786264.21,742.5761332,1638.112459,18661070.54,460748352.7,16779.81513,18787311.64,1053.67863,18933.83843,18848347.9,1053.333697,13481.89367,2987773.259,580.3232863,14112.38773,2663249.774,908.0086418,0.899878952,0.900347784,0.899903294,0.898264085,18933.83843,18661070.54,868
261,16530.1428,18658948.56,848.7989358,17208.78228,19369460.66,482.6732498,17517.34858,18850015.2,564.5332078,457.1828605,99292.98039,498.144484,457.6681549,99410.94534,741.1232226,459.8745701,100193.0913,1301.721917,72.8671473,100262.4634,1121.21555,394.7700506,100460.5857,1125.021566,77.78819249,99461.87568,1052.776298,380.2280611,99434.99187,693.9091786,17403.19971,18786835.4,736.3259625,1536.431541,18655100.66,460744796.6,19010.32727,18786539.25,1064.00866,17379.65064,18849413.42,1047.49142,14653.9056,2988037.529,572.1936027,14265.12913,2663093.228,903.3341414,0.900349342,0.899949355,0.90012594,0.899432312,17379.65064,18655100.66,860
262,19591.27277,18656852.9,851.4657648,18666.1957,19366947.92,477.6955253,16411.79407,18851021.22,572.7280377,459.9564835,99840.67304,500.8197643,452.8112995,100588.5928,758.0423801,466.5858346,100655.4614,1292.344514,71.98000788,100823.4792,1128.360439,386.7303561,100092.0052,1129.007249,65.45562452,99739.63407,1065.562078,388.8759485,99385.3676,700.1712098,18007.84653,18784787.09,742.5966627,1654.261137,18655592.34,460722663.1,17850.86303,18786341.81,1070.392947,17883.55658,18851405.23,1063.557962,16438.68698,2989207.585,574.943006,16015.47498,2661951.824,909.5066266,0.899321869,0.899034319,0.898599664,0.898946782,17883.55658,18655592.34,855
263,19023.37156,18657027.66,857.7369244,17421.61065,19364266.45,475.8511244,17719.75876,18850106.75,569.5062152,450.8349364,99634.40289,504.2026321,464.2222484,99748.4397,749.943038,453.482141,99043.94288,1291.759247,74.68645905,100676.828,1121.69023,385.8904524,100360.9278,1129.500273,63.48718584,99739.90338,1058.264495,383.3503545,99484.05697,695.1502894,16633.07608,18786979.23,747.1911973,1675.421445,18658332.95,460745360.4,18271.95913,18789135.29,1055.853111,17547.18674,18851619.11,1050.419945,14915.60522,2989376.483,582.9650995,14417.00609,2662993.311,912.1881492,0.90124473,0.900174175,0.900291269,0.901287736,17547.18674,18658332.95,860
264,17821.50778,18658691.37,850.811282,18177.11142,19365675.84,466.3445775,18853.15152,18850363.44,572.6827657,461.1574751,100535.3698,510.3572681,450.477577,99863.66144,747.602212,451.7216147,100775.7019,1299.56214,63.83124839,100363.8001,1119.915505,387.0767812,99744.74395,1121.424602,67.27244752,99656.51289,1058.212366,391.0483473,100003.5583,701.9918215,16374.97576,18786076.62,743.5439333,1765.648975,18659177.82,460773113.7,18238.75703,18785346.6,1057.049512,19087.23304,18851943.69,1054.329539,15600.29211,2988562.555,572.7817268,16553.07942,2663568.411,900.9244117,0.899628676,0.900957265,0.901404814,0.899759121,19087.23304,18659177.82,865
265,18407.19605,18659967.04,850.0397944,17330.16927,19365829.18,475.1688689,19611.31991,18851213.2,562.7507495,463.5343127,99939.4932,498.00771,455.571864,99840.78001,758.3706411,462.7802631,101033.3101,1305.789412,60.76139598,100418.3148,1119.522546,389.9718344,99980.78915,1119.005132,71.44449259,100262.178,1056.643421,393.4762051,99714.69636,704.2486075,15358.6899,18786224.73,734.3924254,1685.632909,18656775.5,460736447.1,17664.33677,18785670.45,1058.596313,17834.81954,18850883.99,1048.085093,14067.03565,2991960.338,565.4235217,15502.65413,2662318.345,903.0153735,0.901548802,0.899263108,0.900651703,0.900971767,17834.81954,18656775.5,868
266,17736.89107,18660157.31,848.9565993,18251.01536,19368992.88,466.9238167,18624.43615,18849761.75,569.6772355,454.2694205,100656.0122,504.7994846,467.9877998,100924.6553,761.3856159,459.3100634,99253.86146,1299.219866,60.17209721,100755.384,1125.175801,381.8229216,100429.7665,1125.410802,65.14845446,100045.395,1050.158484,395.2492949,100648.0444,701.0571867,17515.54358,18785933.04,728.0720345,1635.71895,18662395.95,460753903.1,17388.71282,18786099.74,1063.000821,17891.48619,18850240.91,1059.318631,16088.11693,2989917.998,581.6329602,15519.04419,2663182.132,901.9146304,0.89830586,0.90008012,0.899432559,0.899239473,17891.48619,18662395.95,860
267,16388.64684,18660178.26,847.4177733,16653.1966,19366786.54,476.0770302,17535.59349,18850897.31,565.1664457,451.3906983,99346.74604,515.110954,460.0163546,100431.6227,756.5677433,457.84159,99564.34699,1293.410979,71.67912486,99620.50036,1124.340864,393.61587,100257.8248,1124.798538,73.34454335,99633.06477,1068.016639,387.3181524,100406.8512,696.6183075,18564.88954,18785980.3,738.5824552,1599.363569,18658550.14,460743563.9,19815.31747,18786340.04,1050.948392,16598.64327,18849687.68,1058.079767,15030.69784,2989044.653,564.7147248,15543.89129,2662622.879,906.4447395,0.899175884,0.89983567,0.899597903,0.900208751,16598.64327,18658550.14,855
268,16843.68049,18658453.15,850.6597224,17350.13527,19367193.3,476.8748452,18162.39777,18850741.77,572.9617211,455.3294266,99450.15432,508.3386026,459.7894566,99719.97616,753.6499128,461.533085,99712.5097,1299.58027,66.139789,100567.2115,1123.659014,391.8411675,100032.7747,1113.898011,72.47716943,100504.2723,1056.008375,382.1291659,100489.265,697.2914642,15993.42853,18785463.15,736.0420259,1549.257801,18656408.44,460763342.7,16060.60863,18785498.23,1064.410123,16844.84965,18850162.77,1058.950537,13203.06768,2988746.923,572.1231707,15110.15119,2662755.361,900.1315894,0.898542257,0.902376984,0.898591498,0.899115896,16844.84965,18656408.44,860
269,16150.4998,18659348.88,851.1997473,18053.28763,19368052.64,471.2008155,18120.58187,18850681.22,555.5026955,452.9410417,99340.47862,502.4701218,455.7627392,99816.54787,757.2678976,461.688955,101036.2503,1303.526387,65.16891034,100745.1413,1120.627933,388.7796128,100101.8136,1119.804021,72.21665016,100086.0233,1047.440316,391.7064946,99822.74322,694.9562504,17319.98894,18784772.65,739.2116737,1546.752202,18658345.34,460745671.2,18221.14207,18786183.59,1056.548151,17842.31324,18849973.89,1060.33701,16608.25742,2989131.798,572.2335446,16278.83108,2663306.899,901.7846444,0.898541367,0.899231003,0.898862602,0.899354148,17842.31324,18658345.34,865
270,18046.48407,18473119.16,849.4565835,17484.7765,19177666.54,472.4158104,16647.23227,18662577.51,568.3238552,453.8466779,100375.8718,503.228933,450.9749075,100051.3699,757.3991935,458.851542,99654.60541,1299.739634,69.08677666,100829.1873,1122.883648,390.6888104,100516.1537,1124.420663,77.7172811,98986.95344,1066.623681,388.1548789,100099.6605,702.2521366,17273.50494,18599779.47,738.8956543,1663.639325,18469073.43,457043633.8,18207.44973,18598172.1,1074.84894,18118.6488,18662990.23,1065.180098,15923.87314,2959893.123,568.8045867,15254.83887,2636596.063,913.8932919,0.901617641,0.899817176,0.899890738,0.899881834,18118.6488,18469073.43,868
271,19280.50723,18470323.09,849.3484043,17993.85011,19176606.14,469.2902432,19114.02777,18664364.33,561.1797179,452.3020995,99664.46151,506.1388344,454.2758742,99354.65183,752.6464193,456.3968413,100538.7353,1297.969897,71.86223501,99603.98376,1128.716858,381.3882714,100332.7227,1137.522284,71.05577436,99176.61089,1068.070502,387.0367234,100051.5103,707.6374334,18571.31973,18596744.6,728.5294196,1867.130837,18474538.76,457036931.5,18177.98031,18599091.1,1080.767705,20088.70168,18661288.99,1067.537138,15005.37363,2957993.972,578.2628897,15121.46238,2636279.235,901.5374778,0.898813063,0.89973795,0.9000828,0.900306973,20088.70168,18474538.76,860
272,18202.21847,18471936.76,844.7306422,15380.9944,19174934.55,470.6376122,16659.20677,18663198.46,563.6217789,456.9532029,100255.3285,500.7012343,458.8477112,100404.1101,757.6720094,464.7964018,99589.32126,1295.433369,66.78148996,99653.95468,1125.284796,383.2332475,99934.43976,1119.133065,67.55437487,99791.39673,1076.661286,401.0582485,100216.1356,706.5267087,18192.5207,18599080.26,746.5781993,1622.536007,18474436.8,457044184.2,16437.89425,18597396.25,1069.709555,16839.1907,18662808.08,1069.262597,16030.96225,2959914.521,583.5692713,15162.20319,2636220.953,909.1993953,0.898805864,0.898892953,0.899103764,0.899991041,16839.1907,18474436.8,855
273,16408.65874,18473445.77,844.3957704,16815.34882,19178459.47,479.7163718,18480.76303,18663313.27,567.781186,459.3063722,100115.1208,501.3942235,457.6918497,100404.3747,760.5781402,461.1036964,99879.74355,1304.537638,72.17019435,100619.7803,1120.664361,395.227623,99853.02463,1108.798682,70.46318923,99710.36579,1070.184846,391.3524395,99739.56069,700.8638367,16502.37857,18599092.17,737.6325735,1601.393913,18468096.17,457035217.3,17410.54574,18599211.68,1076.427385,19103.51262,18663362.35,1064.441608,14121.26975,2957851.337,573.4502463,15479.03274,2635967.413,905.4092687,0.900589432,0.899084555,0.900266208,0.900343649,19103.51262,18468096.17,860
274,17257.90028,18473299.91,842.5557193,17327.81317,19176938.51,473.4094148,16919.63322,18661971.5,568.3240551,456.8609537,99517.29952,502.2803994,463.0557447,99898.63559,762.4448467,455.1632803,99385.63244,1297.313586,57.99796059,100292.8951,1125.016248,389.0245354,100094.8638,1126.118496,65.92325689,100370.2943,1069.992835,380.0392248,99660.30199,700.5877027,18679.72803,18602191.42,731.9452012,1753.656103,18470598.98,457038263.9,17751.59526,18598729.9,1075.625704,17903.21396,18662121.19,1059.158917,13750.03398,2960152.721,572.1025764,15209.0481,2636446.684,907.2142636,0.898613234,0.900147999,0.901013885,0.900337989,17903.21396,18470598.98,865
275,17164.15124,18471459.33,849.9917311,16369.42476,19176967.6,472.0275231,18101.15815,18661443.37,566.0856872,460.0905049,99936.00712,502.6449381,463.6510951,99202.8658,768.4824098,449.3916166,100749.69,1294.07028,60.06114419,100459.8607,1134.577264,383.8493739,99830.77304,1118.086291,76.60363998,99984.97308,1071.845484,386.7849786,99164.78167,711.3289287,18706.7031,18597205.77,742.6034911,1778.634858,18471304.14,457040934.7,17499.30658,18597096.2,1070.731781,16448.57266,18661542.16,1053.774846,16332.98029,2959776.564,583.7304056,15750.84044,2638408.283,910.8478152,0.900561461,0.900000213,0.900080074,0.901975458,16448.57266,18471304.14,868
276,15937.42385,18473271.93,845.0554793,16511.56963,19177215.18,478.9267393,18414.33585,18663827.48,567.5362305,454.2963776,99393.56352,497.5461403,462.8379321,100453.7896,754.268924,457.2572621,99606.19411,1305.033815,67.54377884,100371.1079,1121.61462,389.2340523,100449.8007,1116.701862,72.44402505,99080.16844,1071.820812,382.7580748,99328.77352,704.0735483,18237.58617,18598446.47,741.0505286,1931.892651,18468724.75,457020993.4,18177.60678,18598893.99,1073.692854,18767.53191,18662290.83,1063.73907,16567.8731,2962460.824,569.1423694,13460.19699,2635997.669,911.7206665,0.900796061,0.898538622,0.899926947,0.900757932,18767.53191,18468724.75,860
277,17735.57234,18471771.41,841.5991637,16563.89298,19176376.03,474.7947245,16446.9477,18662352.45,571.7034041,457.1347262,100388.5347,500.4135246,454.9650828,98939.19907,753.8861605,461.4956483,100175.9831,1302.177006,61.19853034,100164.8833,1127.185882,389.9481346,100106.1311,1128.671814,74.39052729,100057.7237,1060.144238,389.2631855,100536.4453,702.3011174,17824.79352,18597200.72,740.1946014,1653.029253,18469008.99,457033515.8,17913.52865,18599187.43,1073.839556,18483.67837,18662809.11,1065.149603,14445.39934,2957164.927,568.3919308,16107.13922,2635196.886,902.6439593,0.89975394,0.899419696,0.9004345,0.899700999,18483.67837,18469008.99,855
278,15442.29921,18468889.83,849.2891365,19394.09674,19176433.09,474.7943364,17914.15252,18661213.1,575.4015571,451.9731682,100050.1335,493.0595547,455.4487078,99728.63492,767.4534678,470.1443249,100686.3251,1297.558305,69.25132768,100001.3349,1126.350803,386.209531,99780.7116,1124.53991,68.75160094,99761.32948,1061.04647,392.9169218,100072.9996,699.7170623,18265.0218,18596721.17,732.4629451,1652.132343,18471424.82,457031686.7,16491.97611,18598656.71,1073.28645,17296.30259,18662613.62,1070.375659,16836.9819,2962748.575,573.5946726,14847.92942,2636564.58,906.8472236,0.901656406,0.901359417,0.898863646,0.900248407,17296.30259,18471424.82,860
279,18549.03846,18472406.64,841.6284786,18362.59723,19176091.2,485.8191174,15889.66676,18664320.79,562.9472558,466.5048172,99231.093,501.7139281,451.6472103,101298.3022,755.9069151,447.7581332,100549.2408,1301.906339,70.23700928,100134.1326,1124.398647,383.7330734,100064.8205,1127.599362,77.01957062,100596.6038,1063.669441,384.9038566,99977.89053,709.4505622,16749.02744,18598446.78,732.6995788,1594.17893,18471593.71,457045048.7,16967.60845,18598490.23,1074.841511,17996.22244,18662280.17,1074.248679,15775.19595,2958905.089,575.4831983,16886.36907,2636227.589,903.4468213,0.897210883,0.899001795,0.899618353,0.901725651,17996.22244,18471593.71,865
280,19059.98928,18287665.6,848.6265506,16349.76587,18988344.05,473.8433721,16986.44613,18477144.89,557.642548,467.7436687,100054.7265,502.5384119,465.229681,100456.782,751.7398072,463.3665869,100151.9207,1303.737347,67.9153917,99479.69464,1122.457291,388.9493259,99793.99831,1122.904949,64.6907507,100388.3936,1078.011689,399.1172932,99106.91161,699.4202538,19113.82523,18410777.15,731.4346084,1759.941991,18283737.32,453355235.6,18994.23067,18411624.7,1090.12447,18495.25608,18476798.79,1084.782993,16048.49256,2931186.631,573.1281558,16403.32258,2610080.282,914.5757586,0.898763795,0.899829502,0.900040523,0.901164764,18495.25608,18283737.32,868
